Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-310.7,0.0,-310.7
0.0,0.0,0.0,0.0,0.0,-310.7
0.0,0.0,0.0,0.0,0.0,-310.7
0.0,0.0,0.0,0.0,0.0,-310.7
0.0,0.0,0.0,-393.7,0.0,-704.4
0.0,0.0,0.0,0.0,0.0,-704.4
0.0,0.0,0.0,0.0,0.0,-704.4
0.0,0.0,0.0,-392.7,0.0,-1097.1
0.0,0.0,0.0,0.0,0.0,-1097.1
0.0,0.0,0.0,0.0,0.0,-1097.1
0.0,0.0,301.3,-311.7,301.3,-1408.8
0.0,0.0,0.0,0.0,301.3,-1408.8
0.0,0.0,0.0,0.0,301.3,-1408.8
0.0,0.0,0.0,-460.7,301.3,-1869.5
0.0,0.0,0.0,-1547.7,301.3,-3417.2
0.0,0.0,0.0,-1380.7,301.3,-4797.9
10.0,10.0,0.0,-1442.7,301.3,-6240.6
20.0,30.0,0.0,-1416.7,301.3,-7657.3
30.0,60.0,-708.7,-1468.7,-407.4,-9126.0
40.0,100.0,-663.7,-1511.7,-1071.1,-10637.7
50.0,150.0,-964.7,-1475.7,-2035.8,-12113.4
60.0,210.0,-1489.7,-1513.7,-3525.5,-13627.1
60.0,270.0,-1775.7,-1476.7,-5301.2,-15103.8
60.0,330.0,-1854.7,-1455.7,-7155.9,-16559.5
60.0,390.0,-2071.7,-1555.7,-9227.6,-18115.2
60.0,450.0,-1956.7,-1517.7,-11184.3,-19632.9
60.0,510.0,-1918.7,-1516.7,-13103.0,-21149.6
60.0,570.0,-1892.7,-1714.7,-14995.7,-22864.3
60.0,630.0,-1887.7,-1528.7,-16883.4,-24393.0
60.0,690.0,-1889.7,-1283.7,-18773.1,-25676.7
60.0,750.0,-1931.7,-1129.7,-20704.8,-26806.4
50.0,800.0,-1745.7,-836.7,-22450.5,-27643.1
40.0,840.0,-1598.7,-496.7,-24049.2,-28139.8
30.0,870.0,-1422.7,-352.7,-25471.9,-28492.5
20.0,890.0,-1220.7,0.0,-26692.6,-28492.5
10.0,900.0,-1213.7,0.0,-27906.3,-28492.5
0.0,900.0,-556.7,0.0,-28463.0,-28492.5
0.0,900.0,-414.7,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,0.0,0.0,-28877.7,-28492.5
0.0,900.0,-322.7,0.0,-29200.4,-28492.5
0.0,900.0,0.0,0.0,-29200.4,-28492.5
0.0,900.0,0.0,0.0,-29200.4,-28492.5
0.0,900.0,-345.7,0.0,-29546.1,-28492.5
0.0,900.0,-345.7,0.0,-29891.8,-28492.5
0.0,900.0,0.0,0.0,-29891.8,-28492.5
0.0,900.0,-328.7,0.0,-30220.5,-28492.5
0.0,900.0,0.0,-315.7,-30220.5,-28808.2
0.0,900.0,-339.7,0.0,-30560.2,-28808.2
0.0,900.0,-346.7,-307.7,-30906.9,-29115.9
0.0,900.0,-347.7,-300.7,-31254.6,-29416.6
0.0,900.0,-365.7,0.0,-31620.3,-29416.6
0.0,900.0,0.0,0.0,-31620.3,-29416.6
0.0,900.0,-357.7,-307.7,-31978.0,-29724.3
0.0,900.0,-329.7,-383.7,-32307.7,-30108.0
0.0,900.0,-348.7,0.0,-32656.4,-30108.0
0.0,900.0,-333.7,0.0,-32990.1,-30108.0
0.0,900.0,-339.7,0.0,-33329.8,-30108.0
0.0,900.0,-356.7,-309.7,-33686.5,-30417.7
0.0,900.0,-347.7,-306.7,-34034.2,-30724.4
0.0,900.0,0.0,0.0,-34034.2,-30724.4
0.0,900.0,0.0,0.0,-34034.2,-30724.4
0.0,900.0,-308.7,-303.7,-34342.9,-31028.1
0.0,900.0,-317.7,0.0,-34660.6,-31028.1
0.0,900.0,-377.7,-304.7,-35038.3,-31332.8
0.0,900.0,-326.7,-307.7,-35365.0,-31640.5
0.0,900.0,0.0,0.0,-35365.0,-31640.5
0.0,900.0,-309.7,0.0,-35674.7,-31640.5
0.0,900.0,-324.7,0.0,-35999.4,-31640.5
0.0,900.0,0.0,0.0,-35999.4,-31640.5
0.0,900.0,0.0,0.0,-35999.4,-31640.5
0.0,900.0,0.0,-315.7,-35999.4,-31956.2
0.0,900.0,0.0,0.0,-35999.4,-31956.2
0.0,900.0,-348.7,-307.7,-36348.1,-32263.9
0.0,900.0,-411.7,-329.7,-36759.8,-32593.6
0.0,900.0,-396.7,-353.7,-37156.5,-32947.3
0.0,900.0,-403.7,-387.7,-37560.2,-33335.0
0.0,900.0,-359.7,-324.7,-37919.9,-33659.7
0.0,900.0,-348.7,-346.7,-38268.6,-34006.4
0.0,900.0,-365.7,0.0,-38634.3,-34006.4
0.0,900.0,0.0,-324.7,-38634.3,-34331.1
0.0,900.0,0.0,0.0,-38634.3,-34331.1
0.0,900.0,0.0,-309.7,-38634.3,-34640.8
0.0,900.0,0.0,0.0,-38634.3,-34640.8
0.0,900.0,-309.7,-314.7,-38944.0,-34955.5
0.0,900.0,-356.7,-367.7,-39300.7,-35323.2
0.0,900.0,-306.7,0.0,-39607.4,-35323.2
0.0,900.0,0.0,0.0,-39607.4,-35323.2
0.0,900.0,0.0,0.0,-39607.4,-35323.2
