Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-419.7,0.0,-419.7
0.0,0.0,0.0,-314.7,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,0.0,0.0,-734.4
0.0,0.0,0.0,-343.7,0.0,-1078.1
0.0,0.0,0.0,0.0,0.0,-1078.1
0.0,0.0,0.0,-340.7,0.0,-1418.8
0.0,0.0,0.0,-330.7,0.0,-1749.5
0.0,0.0,0.0,-359.7,0.0,-2109.2
0.0,0.0,0.0,0.0,0.0,-2109.2
0.0,0.0,0.0,-329.7,0.0,-2438.9
0.0,0.0,0.0,-314.7,0.0,-2753.6
0.0,0.0,-352.7,-319.7,-352.7,-3073.3
0.0,0.0,-328.7,0.0,-681.4,-3073.3
0.0,0.0,-347.7,-369.7,-1029.1,-3443.0
0.0,0.0,-396.7,-393.7,-1425.8,-3836.7
0.0,0.0,-397.7,-348.7,-1823.5,-4185.4
0.0,0.0,-386.7,-380.7,-2210.2,-4566.1
0.0,0.0,-429.7,-392.7,-2639.9,-4958.8
0.0,0.0,-371.7,-320.7,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
0.0,0.0,0.0,0.0,-3011.6,-5279.5
