Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-382.5,0.0,-382.5
0.0,0.0,0.0,-401.5,0.0,-784.0
0.0,0.0,0.0,-518.5,0.0,-1302.5
0.0,0.0,0.0,-359.5,0.0,-1662.0
0.0,0.0,0.0,0.0,0.0,-1662.0
0.0,0.0,0.0,-388.5,0.0,-2050.5
0.0,0.0,0.0,-531.5,0.0,-2582.0
0.0,0.0,0.0,-391.5,0.0,-2973.5
0.0,0.0,0.0,-642.5,0.0,-3616.0
0.0,0.0,0.0,-417.5,0.0,-4033.5
0.0,0.0,0.0,-671.5,0.0,-4705.0
0.0,0.0,0.0,-704.5,0.0,-5409.5
0.0,0.0,0.0,-596.5,0.0,-6006.0
0.0,0.0,0.0,-368.5,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,0.0,0.0,0.0,-6374.5
0.0,0.0,-301.5,0.0,-301.5,-6374.5
0.0,0.0,0.0,0.0,-301.5,-6374.5
0.0,0.0,0.0,0.0,-301.5,-6374.5
0.0,0.0,0.0,-338.5,-301.5,-6713.0
0.0,0.0,0.0,0.0,-301.5,-6713.0
0.0,0.0,0.0,0.0,-301.5,-6713.0
0.0,0.0,0.0,-302.5,-301.5,-7015.5
0.0,0.0,-324.5,0.0,-626.0,-7015.5
0.0,0.0,0.0,0.0,-626.0,-7015.5
0.0,0.0,-386.5,-316.5,-1012.5,-7332.0
0.0,0.0,-375.5,-381.5,-1388.0,-7713.5
0.0,0.0,-455.5,-329.5,-1843.5,-8043.0
0.0,0.0,-395.5,-390.5,-2239.0,-8433.5
0.0,0.0,-438.5,-365.5,-2677.5,-8799.0
0.0,0.0,-499.5,-344.5,-3177.0,-9143.5
0.0,0.0,-420.5,0.0,-3597.5,-9143.5
0.0,0.0,-333.5,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
0.0,0.0,0.0,0.0,-3931.0,-9143.5
