0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,17.0
0.0,0.0,20.0
0.0,0.0,2.0
0.0,0.0,134.0
10.0,119.0,286.0
30.0,299.0,371.0
60.0,445.0,694.0
100.0,452.0,654.0
150.0,558.0,758.0
210.0,660.0,740.0
270.0,606.0,692.0
330.0,663.0,647.0
390.0,542.0,640.0
450.0,492.0,600.0
510.0,518.0,649.0
570.0,481.0,710.0
630.0,462.0,742.0
690.0,438.0,728.0
750.0,469.0,595.0
800.0,425.0,564.0
840.0,464.0,400.0
870.0,418.0,329.0
890.0,249.0,15.0
900.0,223.0,7.0
900.0,109.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,1.0,0.0
900.0,0.0,3.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
900.0,0.0,0.0
