Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-403.1,0.0,-403.1
0.0,0.0,0.0,-375.1,0.0,-778.2
0.0,0.0,0.0,0.0,0.0,-778.2
0.0,0.0,0.0,0.0,0.0,-778.2
0.0,0.0,0.0,0.0,0.0,-778.2
0.0,0.0,0.0,-328.1,0.0,-1106.3
0.0,0.0,0.0,0.0,0.0,-1106.3
0.0,0.0,0.0,-460.1,0.0,-1566.4
0.0,0.0,0.0,-521.1,0.0,-2087.5
0.0,0.0,0.0,-302.1,0.0,-2389.6
0.0,0.0,0.0,-518.1,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,0.0,0.0,-2907.7
0.0,0.0,0.0,-368.1,0.0,-3275.8
0.0,0.0,0.0,-310.1,0.0,-3585.9
0.0,0.0,0.0,0.0,0.0,-3585.9
0.0,0.0,0.0,-308.1,0.0,-3894.0
0.0,0.0,0.0,0.0,0.0,-3894.0
0.0,0.0,-354.1,0.0,-354.1,-3894.0
0.0,0.0,-392.1,-341.1,-746.2,-4235.1
0.0,0.0,-350.1,0.0,-1096.3,-4235.1
0.0,0.0,-398.1,-376.1,-1494.4,-4611.2
0.0,0.0,-447.1,-410.1,-1941.5,-5021.3
0.0,0.0,-484.1,-346.1,-2425.6,-5367.4
0.0,0.0,-542.1,-417.1,-2967.7,-5784.5
0.0,0.0,-379.1,0.0,-3346.8,-5784.5
0.0,0.0,0.0,0.0,-3346.8,-5784.5
0.0,0.0,-315.1,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
0.0,0.0,0.0,0.0,-3661.9,-5784.5
