Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
5.0,5.0,0.0,-996.0,0.0,-996.0
10.0,15.0,0.0,-851.0,0.0,-1847.0
25.0,40.0,0.0,-5211.0,0.0,-7058.0
40.0,80.0,-314.0,-5263.0,-314.0,-12321.0
55.0,135.0,-600.0,-5536.0,-914.0,-17857.0
70.0,205.0,-958.0,-5511.0,-1872.0,-23368.0
85.0,290.0,-1504.0,-5532.0,-3376.0,-28900.0
100.0,390.0,-1915.0,-5482.0,-5291.0,-34382.0
105.0,495.0,-2349.0,-5667.0,-7640.0,-40049.0
110.0,605.0,-2803.0,-5574.0,-10443.0,-45623.0
110.0,715.0,-3004.0,-5485.0,-13447.0,-51108.0
110.0,825.0,-2936.0,-4685.0,-16383.0,-55793.0
110.0,935.0,-3878.0,-4561.0,-20261.0,-60354.0
110.0,1045.0,-3943.0,-3932.0,-24204.0,-64286.0
110.0,1155.0,-3945.0,-3600.0,-28149.0,-67886.0
105.0,1260.0,-4076.0,-3349.0,-32225.0,-71235.0
100.0,1360.0,-3929.0,-2868.0,-36154.0,-74103.0
85.0,1445.0,-3995.0,-2122.0,-40149.0,-76225.0
70.0,1515.0,-3565.0,-1771.0,-43714.0,-77996.0
55.0,1570.0,-3514.0,-1200.0,-47228.0,-79196.0
40.0,1610.0,-2873.0,-574.0,-50101.0,-79770.0
25.0,1635.0,-2892.0,-388.0,-52993.0,-80158.0
10.0,1645.0,-1936.0,-157.0,-54929.0,-80315.0
5.0,1650.0,-1488.0,-125.0,-56417.0,-80440.0
0.0,1650.0,-944.0,0.0,-57361.0,-80440.0
0.0,1650.0,-1035.0,0.0,-58396.0,-80440.0
0.0,1650.0,-403.0,0.0,-58799.0,-80440.0
0.0,1650.0,-388.0,0.0,-59187.0,-80440.0
0.0,1650.0,-358.0,0.0,-59545.0,-80440.0
0.0,1650.0,-289.0,0.0,-59834.0,-80440.0
0.0,1650.0,-273.0,-86.0,-60107.0,-80526.0
0.0,1650.0,-205.0,0.0,-60312.0,-80526.0
0.0,1650.0,-249.0,0.0,-60561.0,-80526.0
0.0,1650.0,-250.0,-97.0,-60811.0,-80623.0
0.0,1650.0,-221.0,0.0,-61032.0,-80623.0
0.0,1650.0,-159.0,0.0,-61191.0,-80623.0
0.0,1650.0,-177.0,0.0,-61368.0,-80623.0
0.0,1650.0,-179.0,0.0,-61547.0,-80623.0
0.0,1650.0,-222.0,0.0,-61769.0,-80623.0
0.0,1650.0,-184.0,0.0,-61953.0,-80623.0
5.0,1655.0,-155.0,-64.0,-62108.0,-80687.0
0.0,1655.0,-199.0,-82.0,-62307.0,-80769.0
5.0,1660.0,-134.0,-76.0,-62441.0,-80845.0
0.0,1660.0,-103.0,0.0,-62544.0,-80845.0
0.0,1660.0,-139.0,-123.0,-62683.0,-80968.0
0.0,1660.0,0.0,0.0,-62683.0,-80968.0
0.0,1660.0,-78.0,-92.0,-62761.0,-81060.0
0.0,1660.0,-91.0,-82.0,-62852.0,-81142.0
0.0,1660.0,0.0,0.0,-62852.0,-81142.0
0.0,1660.0,-150.0,-79.0,-63002.0,-81221.0
0.0,1660.0,-103.0,0.0,-63105.0,-81221.0
0.0,1660.0,-116.0,0.0,-63221.0,-81221.0
0.0,1660.0,-112.0,0.0,-63333.0,-81221.0
0.0,1660.0,-146.0,-103.0,-63479.0,-81324.0
0.0,1660.0,-108.0,-99.0,-63587.0,-81423.0
0.0,1660.0,0.0,-88.0,-63587.0,-81511.0
0.0,1660.0,-210.0,-184.0,-63797.0,-81695.0
0.0,1660.0,-252.0,-67.0,-64049.0,-81762.0
0.0,1660.0,-283.0,-113.0,-64332.0,-81875.0
0.0,1660.0,-292.0,-137.0,-64624.0,-82012.0
0.0,1660.0,-273.0,-76.0,-64897.0,-82088.0
0.0,1660.0,-121.0,-114.0,-65018.0,-82202.0
0.0,1660.0,-131.0,-82.0,-65149.0,-82284.0
0.0,1660.0,-71.0,0.0,-65220.0,-82284.0
0.0,1660.0,0.0,0.0,-65220.0,-82284.0
0.0,1660.0,0.0,0.0,-65220.0,-82284.0
0.0,1660.0,0.0,0.0,-65220.0,-82284.0
0.0,1660.0,-100.0,-71.0,-65320.0,-82355.0
0.0,1660.0,0.0,0.0,-65320.0,-82355.0
0.0,1660.0,-76.0,-89.0,-65396.0,-82444.0
0.0,1660.0,0.0,0.0,-65396.0,-82444.0
