Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-310.8,0.0,-310.8
0.0,0.0,0.0,0.0,0.0,-310.8
0.0,0.0,0.0,0.0,0.0,-310.8
0.0,0.0,0.0,0.0,0.0,-310.8
0.0,0.0,0.0,-328.8,0.0,-639.6
0.0,0.0,0.0,0.0,0.0,-639.6
0.0,0.0,0.0,-358.8,0.0,-998.4
0.0,0.0,0.0,0.0,0.0,-998.4
0.0,0.0,0.0,0.0,0.0,-998.4
0.0,0.0,301.2,-311.8,301.2,-1310.2
0.0,0.0,0.0,-346.8,301.2,-1657.0
0.0,0.0,0.0,0.0,301.2,-1657.0
0.0,0.0,0.0,0.0,301.2,-1657.0
0.0,0.0,0.0,0.0,301.2,-1657.0
0.0,0.0,339.2,0.0,640.4,-1657.0
0.0,0.0,0.0,-546.8,640.4,-2203.8
10.0,10.0,306.2,-1143.8,946.6,-3347.6
20.0,30.0,-470.8,-1088.8,475.8,-4436.4
30.0,60.0,-706.8,-1427.8,-231.0,-5864.2
40.0,100.0,-1049.8,-1458.8,-1280.8,-7323.0
50.0,150.0,-1313.8,-1559.8,-2594.6,-8882.8
60.0,210.0,-1772.8,-1493.8,-4367.4,-10376.6
60.0,270.0,-1852.8,-1447.8,-6220.2,-11824.4
60.0,330.0,-2135.8,-1494.8,-8356.0,-13319.2
60.0,390.0,-2194.8,-1573.8,-10550.8,-14893.0
60.0,450.0,-2192.8,-1518.8,-12743.6,-16411.8
60.0,510.0,-2174.8,-1482.8,-14918.4,-17894.6
60.0,570.0,-2114.8,-1680.8,-17033.2,-19575.4
60.0,630.0,-2092.8,-1209.8,-19126.0,-20785.2
60.0,690.0,-2006.8,-1300.8,-21132.8,-22086.0
60.0,750.0,-1929.8,-1012.8,-23062.6,-23098.8
50.0,800.0,-1831.8,-728.8,-24894.4,-23827.6
40.0,840.0,-1828.8,-488.8,-26723.2,-24316.4
30.0,870.0,-1445.8,0.0,-28169.0,-24316.4
20.0,890.0,-1025.8,0.0,-29194.8,-24316.4
10.0,900.0,-664.8,0.0,-29859.6,-24316.4
0.0,900.0,-415.8,0.0,-30275.4,-24316.4
0.0,900.0,-349.8,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
0.0,900.0,0.0,0.0,-30625.2,-24316.4
