Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,314.4,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,0.0,314.4,0.0
0.0,0.0,0.0,-1265.6,314.4,-1265.6
0.0,0.0,0.0,-1413.6,314.4,-2679.2
10.0,10.0,0.0,-1352.6,314.4,-4031.8
20.0,30.0,-489.6,-1362.6,-175.2,-5394.4
30.0,60.0,-557.6,-1401.6,-732.8,-6796.0
40.0,100.0,-987.6,-1373.6,-1720.4,-8169.6
50.0,150.0,-1260.6,-1422.6,-2981.0,-9592.2
60.0,210.0,-1214.6,-1381.6,-4195.6,-10973.8
60.0,270.0,-1529.6,-1330.6,-5725.2,-12304.4
60.0,330.0,-1963.6,-1340.6,-7688.8,-13645.0
60.0,390.0,-1968.6,-1334.6,-9657.4,-14979.6
60.0,450.0,-2059.6,-1399.6,-11717.0,-16379.2
60.0,510.0,-1977.6,-1481.6,-13694.6,-17860.8
60.0,570.0,-1993.6,-1537.6,-15688.2,-19398.4
60.0,630.0,-2093.6,-1345.6,-17781.8,-20744.0
60.0,690.0,-1857.6,-859.6,-19639.4,-21603.6
60.0,750.0,-1891.6,-1040.6,-21531.0,-22644.2
50.0,800.0,-1683.6,-765.6,-23214.6,-23409.8
40.0,840.0,-1592.6,-462.6,-24807.2,-23872.4
30.0,870.0,-1463.6,0.0,-26270.8,-23872.4
20.0,890.0,-973.6,0.0,-27244.4,-23872.4
10.0,900.0,-533.6,303.4,-27778.0,-23569.0
0.0,900.0,-517.6,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,0.0,0.0,-28295.6,-23569.0
0.0,900.0,-317.6,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,0.0,0.0,-28613.2,-23569.0
0.0,900.0,-308.6,-306.6,-28921.8,-23875.6
0.0,900.0,0.0,0.0,-28921.8,-23875.6
0.0,900.0,0.0,0.0,-28921.8,-23875.6
0.0,900.0,-314.6,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
0.0,900.0,0.0,0.0,-29236.4,-23875.6
