Computed,Computed sum,Measured forward,Measured backward,Measured forward sum,Measured backward sum
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-302.5,0.0,-302.5
0.0,0.0,0.0,0.0,0.0,-302.5
0.0,0.0,0.0,-355.5,0.0,-658.0
0.0,0.0,0.0,-339.5,0.0,-997.5
0.0,0.0,0.0,0.0,0.0,-997.5
0.0,0.0,0.0,-334.5,0.0,-1332.0
0.0,0.0,0.0,-349.5,0.0,-1681.5
0.0,0.0,0.0,0.0,0.0,-1681.5
0.0,0.0,0.0,0.0,0.0,-1681.5
0.0,0.0,0.0,-457.5,0.0,-2139.0
0.0,0.0,0.0,-427.5,0.0,-2566.5
0.0,0.0,0.0,-565.5,0.0,-3132.0
0.0,0.0,0.0,-602.5,0.0,-3734.5
0.0,0.0,0.0,-1627.5,0.0,-5362.0
0.0,0.0,0.0,-1543.5,0.0,-6905.5
10.0,10.0,0.0,-1648.5,0.0,-8554.0
20.0,30.0,-639.5,-1596.5,-639.5,-10150.5
30.0,60.0,-857.5,-1557.5,-1497.0,-11708.0
40.0,100.0,-998.5,-1697.5,-2495.5,-13405.5
50.0,150.0,-1414.5,-1660.5,-3910.0,-15066.0
60.0,210.0,-1564.5,-1583.5,-5474.5,-16649.5
60.0,270.0,-1737.5,-1710.5,-7212.0,-18360.0
60.0,330.0,-2021.5,-1586.5,-9233.5,-19946.5
60.0,390.0,-2163.5,-1533.5,-11397.0,-21480.0
60.0,450.0,-2194.5,-1530.5,-13591.5,-23010.5
60.0,510.0,-2086.5,-1570.5,-15678.0,-24581.0
60.0,570.0,-2088.5,-1869.5,-17766.5,-26450.5
60.0,630.0,-2147.5,-1453.5,-19914.0,-27904.0
60.0,690.0,-2076.5,-1460.5,-21990.5,-29364.5
60.0,750.0,-2100.5,-1181.5,-24091.0,-30546.0
50.0,800.0,-2055.5,-910.5,-26146.5,-31456.5
40.0,840.0,-1704.5,-672.5,-27851.0,-32129.0
30.0,870.0,-1530.5,-447.5,-29381.5,-32576.5
20.0,890.0,-1497.5,0.0,-30879.0,-32576.5
10.0,900.0,-805.5,0.0,-31684.5,-32576.5
0.0,900.0,-669.5,0.0,-32354.0,-32576.5
0.0,900.0,-447.5,0.0,-32801.5,-32576.5
0.0,900.0,0.0,0.0,-32801.5,-32576.5
0.0,900.0,-373.5,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,0.0,0.0,-33175.0,-32576.5
0.0,900.0,-357.5,0.0,-33532.5,-32576.5
0.0,900.0,-364.5,-384.5,-33897.0,-32961.0
0.0,900.0,-349.5,-365.5,-34246.5,-33326.5
0.0,900.0,-421.5,0.0,-34668.0,-33326.5
0.0,900.0,-346.5,0.0,-35014.5,-33326.5
0.0,900.0,-391.5,-328.5,-35406.0,-33655.0
0.0,900.0,-401.5,-340.5,-35807.5,-33995.5
0.0,900.0,-386.5,-373.5,-36194.0,-34369.0
0.0,900.0,-330.5,-370.5,-36524.5,-34739.5
0.0,900.0,-353.5,0.0,-36878.0,-34739.5
0.0,900.0,-438.5,-327.5,-37316.5,-35067.0
0.0,900.0,-399.5,-368.5,-37716.0,-35435.5
0.0,900.0,-385.5,-424.5,-38101.5,-35860.0
0.0,900.0,-397.5,-306.5,-38499.0,-36166.5
0.0,900.0,-404.5,-404.5,-38903.5,-36571.0
0.0,900.0,-380.5,-341.5,-39284.0,-36912.5
0.0,900.0,-412.5,-323.5,-39696.5,-37236.0
0.0,900.0,-344.5,-316.5,-40041.0,-37552.5
0.0,900.0,-411.5,0.0,-40452.5,-37552.5
0.0,900.0,-423.5,-303.5,-40876.0,-37856.0
0.0,900.0,-409.5,-389.5,-41285.5,-38245.5
0.0,900.0,-401.5,-402.5,-41687.0,-38648.0
0.0,900.0,-403.5,-349.5,-42090.5,-38997.5
0.0,900.0,-390.5,-359.5,-42481.0,-39357.0
0.0,900.0,-403.5,-330.5,-42884.5,-39687.5
0.0,900.0,-375.5,-365.5,-43260.0,-40053.0
0.0,900.0,-362.5,-330.5,-43622.5,-40383.5
0.0,900.0,-404.5,-354.5,-44027.0,-40738.0
0.0,900.0,-340.5,-382.5,-44367.5,-41120.5
0.0,900.0,-364.5,-349.5,-44732.0,-41470.0
0.0,900.0,-372.5,-394.5,-45104.5,-41864.5
0.0,900.0,-355.5,-336.5,-45460.0,-42201.0
0.0,900.0,-452.5,-390.5,-45912.5,-42591.5
0.0,900.0,-470.5,-454.5,-46383.0,-43046.0
0.0,900.0,-447.5,-450.5,-46830.5,-43496.5
0.0,900.0,-489.5,-434.5,-47320.0,-43931.0
0.0,900.0,-466.5,-435.5,-47786.5,-44366.5
0.0,900.0,-411.5,0.0,-48198.0,-44366.5
0.0,900.0,-465.5,0.0,-48663.5,-44366.5
0.0,900.0,-351.5,-335.5,-49015.0,-44702.0
0.0,900.0,-408.5,-302.5,-49423.5,-45004.5
0.0,900.0,-384.5,0.0,-49808.0,-45004.5
0.0,900.0,-323.5,0.0,-50131.5,-45004.5
0.0,900.0,0.0,-383.5,-50131.5,-45388.0
0.0,900.0,-342.5,0.0,-50474.0,-45388.0
0.0,900.0,-354.5,-341.5,-50828.5,-45729.5
0.0,900.0,-343.5,-327.5,-51172.0,-46057.0
